<<<<<<< HEAD
Nyctophilus_arnhemensis
Crocidura_paradoxura
Myotis_pruinosus
Dinomys_branickii
Laephotis_namibensis
Pan_troglodytes
Heteromys_australis
Dicrostonyx_kilangmiutak
Pseudohydromys_occidentalis
Felis_silvestris
Grammomys_rutilans
Phalanger_vestitus
Bos_frontalis
Hyemoschus_aquaticus
Galerella_sanguinea
Petinomys_genibarbis
Pseudocheirus_peregrinus
Rattus_montanus
Rattus_exulans
Dryomys_laniger
Praomys_mutoni
Pseudomys_higginsi
Phaulomys_smithii
Myotis_scotti
Soriculus_hypsibius
Hybomys_lunaris
Neusticomys_mussoi
Aonyx_congicus
Thomasomys_gracilis
Babyrousa_babyrussa
Rousettus_amplexicaudatus
Cervus_unicolor
Mesocricetus_raddei
Crocidura_douceti
Amblysomus_iris
Calomys_musculinus
Rattus_leucopus
Mustela_strigidorsa
Moschiola_meminna
Neomys_schelkovnikovi
Peromyscus_pseudocrinitus
Dipodomys_californicus
Bunomys_chrysocomus
Caluromys_philander
Diclidurus_ingens
Crocidura_canariensis
Pseudomys_gracilicaudatus
Mesoplodon_mirus
Hipposideros_pratti
Monodelphis_theresa
Scotinomys_teguina
Tupaia_longipes
Oxymycterus_akodontius
Sundasciurus_samarensis
Micoureus_alstoni
Crocidura_bottegi
Cynogale_bennettii
Ateles_fusciceps
Pipistrellus_ariel
Eptesicus_guineensis
Rhinolophus_deckenii
Pseudochirops_cupreus
Dipodomys_ingens
Cardiocranius_paradoxus
Crocidura_macowi
Phocarctos_hookeri
Mesocricetus_newtoni
Pipistrellus_joffrei
Peromyscus_merriami
Panthera_tigris
Orthogeomys_cavator
Salpingotus_pallidus
Arctocephalus_australis
Eligmodontia_typus
Saguinus_imperator
Peromyscus_gossypinus
Emballonura_atrata
Tamias_canipes
Mesoplodon_stejnegeri
Antechinus_leo
Auliscomys_micropus
Furipterus_horrens
Pseudantechinus_ningbing
Pteropus_leucopterus
Abrocoma_boliviensis
Physeter_catodon
Sminthopsis_longicaudata
Myotis_longipes
Mus_macedonicus
Proechimys_oconnelli
Ctenomys_pontifex
Uropsilus_andersoni
Monodelphis_kunsi
Pteropus_nitendiensis
Lissodelphis_borealis
Rhinolophus_adami
Ictonyx_libyca
Rhipidomys_wetzeli
Akodon_latebricola
Myotis_nattereri
Ailurops_ursinus
Berylmys_mackenziei
Mus_setulosus
Cryptotis_thomasi
Geocapromys_brownii
Crocidura_minuta
Tremarctos_ornatus
Rattus_novaeguineae
Macaca_cyclopis
Myosorex_cafer
Trachypithecus_pileatus
Blarinomys_breviceps
Rhynchocyon_petersi
Myotis_californicus
Sorex_leucogaster
Echinosorex_gymnura
Pseudantechinus_macdonnellensis
Scotinomys_xerampelinus
Kadarsanomys_sodyi
Chiroderma_salvini
Malacomys_longipes
Kobus_leche
Sorex_palustris
Boselaphus_tragocamelus
Euryzygomatomys_spinosus
Oecomys_trinitatis
Oecomys_speciosus
Pteronotus_personatus
Chaetodipus_lineatus
Neomys_anomalus
Chaerephon_johorensis
Myotis_levis
Notiomys_edwardsii
Petaurillus_hosei
Sciurus_deppei
Ichneumia_albicauda
Pteronotus_macleayii
Callosciurus_notatus
Niviventer_langbianis
Acomys_louisae
Chrysospalax_trevelyani
Proechimys_hendeei
Myosorex_tenuis
Aeretes_melanopterus
Dactylomys_peruanus
Rattus_tawitawiensis
Blarina_brevicauda
Thomasomys_ladewi
Epomophorus_angolensis
Myotis_dasycneme
Oryzorictes_talpoides
Pseudocheirus_herbertensis
Mus_fernandoni
Heimyscus_fumosus
Paradipus_ctenodactylus
Akodon_sylvanus
Cephalorhynchus_commersonii
Barbastella_barbastellus
Madoqua_piacentinii
Paruromys_ursinus
Tachyoryctes_audax
Clethrionomys_gapperi
Niviventer_fulvescens
Anourosorex_squamipes
Sicista_armenica
Hylomyscus_carillus
Microryzomys_minutus
Pithecia_monachus
Procolobus_verus
Distoechurus_pennatus
Papagomys_armandvillei
Tatera_indica
Hemiechinus_micropus
Sorex_satunini
Saccolaimus_mixtus
Sorex_volnuchini
Srilankamys_ohiensis
Dobsonia_peroni
Plagiodontia_aedium
Mops_spurrelli
Melasmothrix_naso
Megaderma_lyra
Alionycteris_paucidentata
Molossops_mattogrossensis
Myosorex_longicaudatus
Peromyscus_bullatus
Vulpes_chama
Sorex_tenellus
Reithrodontomys_zacatecae
Notiosorex_crawfordi
Stylodipus_telum
Myotis_lucifugus
Helogale_parvula
Crocidura_hildegardeae
Sorex_coronatus
Taterillus_arenarius
Sus_salvanius
Brachytarsomys_albicauda
Gerbillus_brockmani
Macaca_tonkeana
Dendrolagus_scottae
Rhinolophus_celebensis
Petropseudes_dahli
Limnogale_mergulus
Otomops_martiensseni
Paraxerus_alexandri
Mormopterus_beccarii
Herpestes_edwardsii
Rhinolophus_euryotis
Gerbillurus_vallinus
Lepus_capensis
Ailuropoda_melanoleuca
Lophuromys_sikapusi
Chaerephon_pumila
Microtus_gregalis
Uroderma_bilobatum
Pipistrellus_endoi
Viverra_megaspila
Neotoma_anthonyi
Balionycteris_maculata
Pithecheir_melanurus
Microcebus_murinus
Chalinolobus_variegatus
Kerivoula_muscina
Saimiri_sciureus
Kobus_kob
Nyctimene_celaeno
Callicebus_moloch
Antechinus_naso
Grammomys_dolichurus
Otocolobus_manul
Eliurus_majori
Pipistrellus_mordax
Litocranius_walleri
Eptesicus_bottae
Acomys_cilicicus
Lasiurus_castaneus
Proechimys_warreni
Nasalis_larvatus
Lagurus_lagurus
Sorex_preblei
Erethizon_dorsatum
Cercocebus_agilis
Microsciurus_flaviventer
Echimys_rhipidurus
Trachypithecus_obscurus
Rheomys_mexicanus
Melogale_orientalis
Molossus_ater
Dipodomys_spectabilis
Sorex_minutissimus
Dugong_dugon
Caenolestes_convelatus
Ochotona_ladacensis
Presbytis_femoralis
Notopteris_macdonaldi
Urogale_everetti
Elaphodus_cephalophus
Sminthopsis_youngsoni
Dicrostonyx_groenlandicus
Diplomesodon_pulchellum
Catopuma_badia
Rhinolophus_osgoodi
Crocidura_nana
Sphiggurus_spinosus
Hemitragus_jayakari
Myospalax_myospalax
Galago_matschiei
Chibchanomys_trichotis
Ctenomys_argentinus
Macaca_sylvanus
Mesembriomys_gouldii
Myotis_austroriparius
Arborimus_albipes
Golunda_ellioti
Cricetulus_kamensis
Trachypithecus_cristatus
Pteropus_temmincki
Oryzomys_auriventer
Kogia_simus
Cercopithecus_neglectus
Cavia_porcellus
Carollia_brevicauda
Aotus_vociferans
Clethrionomys_rufocanus
Mazama_rufina
Hesperoptenus_doriae
Alticola_albicauda
Sicista_severtzovi
Pteropus_gilliardi
Marmosa_lepida
Syconycteris_carolinae
Rhinolophus_imaizumii
Dyacopterus_spadiceus
Otomops_secundus
Arctocephalus_philippii
Gerbillus_burtoni
Oecomys_phaeotis
Thoopterus_nigrescens
Glyphotes_simus
Procavia_capensis
Cynopterus_titthaecheilus
Rhynchocyon_cirnei
Planigale_gilesi
Carollia_perspicillata
Triaenops_persicus
Eumops_perotis
Crocidura_zaphiri
Viverra_tangalunga
Bandicota_indica
Dobsonia_minor
Rhynchomeles_prattorum
Mallomys_rothschildi
Rhogeessa_genowaysi
Malacomys_edwardsi
Oxymycterus_hispidus
Meriones_vinogradovi
Echimys_semivillosus
Blarinella_wardi
Microgale_gracilis
Galenomys_garleppi
Genetta_servalina
Mus_bufo
Sigmodon_peruanus
Epomophorus_minimus
Cebus_olivaceus
Pseudomys_praeconis
Vampyressa_bidens
Rattus_mordax
Abditomys_latidens
Arborimus_longicaudus
Canis_rufus
Myotis_macrodactylus
Dasyprocta_leporina
Myosorex_schalleri
Artibeus_toltecus
Myotis_sicarius
Solomys_spriggsarum
Tamiops_maritimus
Leopoldamys_neilli
Atelerix_frontalis
Mesocapromys_nanus
Nycticeius_sanborni
Dasypus_septemcinctus
Dremomys_everetti
Hipposideros_dyacorum
Lepus_mandshuricus
Ardops_nichollsi
Microperoryctes_murina
Apodemus_chevrieri
Ctenomys_azarae
Natalus_micropus
Lontra_provocax
Peromyscus_spicilegus
Chionomys_roberti
Platyrrhinus_lineatus
Spermophilus_saturatus
Kerivoula_flora
Peromyscus_melanophrys
Sciurus_richmondi
Gerbillus_bottai
Rhinolophus_eloquens
Maxomys_inflatus
Pipistrellus_peguensis
Tamias_sonomae
Galago_senegalensis
Myotis_mystacinus
Dicrostonyx_exsul
Microhydromys_richardsoni
Peromyscus_guatemalensis
Hipposideros_armiger
Cynopterus_sphinx
Eschrichtius_robustus
Sus_heureni
Macaca_sinica
Selevinia_betpakdalaensis
Spilocuscus_rufoniger
Myospalax_epsilanus
Myotis_adversus
Crocidura_beatus
Lophuromys_medicaudatus
Grammomys_buntingi
Nyctimene_vizcaccia
Petrogale_burbidgei
Anonymomys_mindorensis
Macroglossus_sobrinus
Perognathus_longimembris
Myosorex_blarina
Procyon_insularis
Glirulus_japonicus
Grammomys_gigas
Mirounga_angustirostris
Sigmodon_inopinatus
Arctocephalus_pusillus
Lorentzimys_nouhuysi
Cryptomys_hottentotus
Dendrolagus_bennettianus
Lyncodon_patagonicus
Phyllops_falcatus
Dolichotis_salinicola
Surdisorex_polulus
Cephalophus_adersi
Leopardus_wiedii
Peromyscus_boylii
Pteropus_anetianus
Ochotona_curzoniae
Pteropus_vampyrus
Tupaia_belangeri
Calomys_lepidus
Micropotamogale_lamottei
Ochotona_thibetana
Hystrix_sumatrae
Camelus_bactrianus
Hyperacrius_wynnei
Microgale_pulla
Ondatra_zibethicus
Mus_spretus
Zalophus_californianus
Mus_sorella
Cephalophus_jentinki
Marmota_menzbieri
Crocidura_suaveolens
Neotoma_fuscipes
Oryzomys_keaysi
Rhinolophus_inops
Cheiromeles_torquatus
Crocidura_macmillani
Spalax_giganteus
Mysateles_garridoi
Nanonycteris_veldkampi
Sturnira_mordax
Hipposideros_doriae
Paraxerus_cepapi
Sigmodontomys_aphrastus
Atelocynus_microtis
Proechimys_chrysaeolus
Brachyphylla_nana
Marmota_baibacina
Neotoma_palatina
Oryzomys_nitidus
Hipposideros_dinops
Psammomys_vexillaris
Hylomyscus_baeri
Gerbillus_latastei
Vampyressa_brocki
Myonycteris_torquata
Dorcopsis_hageni
Crocidura_crossei
Potamogale_velox
Eliurus_tanala
Artibeus_phaeotis
Agouti_taczanowskii
Neotoma_martinensis
Peromyscus_eva
Suncus_lixus
Rhinolophus_creaghi
Otolemur_crassicaudatus
Alouatta_palliata
Hylobates_muelleri
Tonatia_bidens
Funisciurus_pyrropus
Chaetodipus_nelsoni
Pipistrellus_subflavus
Hipposideros_fuliginosus
Taurotragus_derbianus
Cormura_brevirostris
Bubalus_quarlesi
Macaca_radiata
Rhinolophus_rouxii
Auliscomys_sublimis
Acerodon_leucotis
Taphozous_hilli
Conepatus_mesoleucus
Hexaprotodon_liberiensis
Oryzomys_lamia
Eptesicus_demissus
Paradoxurus_jerdoni
Akodon_kempi
Myotis_muricola
Saguinus_bicolor
Pipistrellus_arabicus
Micronycteris_megalotis
Sorex_bendirii
Crocidura_aleksandrisi
Eligmodontia_morgani
Hipposideros_pygmaeus
Apomys_musculus
Canis_mesomelas
Petinomys_crinitus
Spermophilus_columbianus
Pipistrellus_minahassae
Castor_fiber
Cercopithecus_diana
Hemiechinus_aethiopicus
Graphiurus_monardi
Rheomys_thomasi
Dasyprocta_cristata
Nycteris_javanica
Synaptomys_cooperi
Crocidura_fischeri
Sorex_unguiculatus
Microgale_thomasi
Molossops_temminckii
Cervus_albirostris
Lepus_nigricollis
Cryptomys_zechi
Chiropodomys_calamianensis
Gazella_granti
Phyllotis_magister
Allactaga_sibirica
Cacajao_calvus
Notomys_fuscus
Choeroniscus_intermedius
Hippotragus_niger
Wilfredomys_oenax
Gracilinanus_dryas
Sminthopsis_archeri
Sundamys_infraluteus
Glossophaga_morenoi
Mustela_erminea
Ctenomys_maulinus
Epomophorus_labiatus
Rhagomys_rufescens
Rhinophylla_fischerae
Jaculus_jaculus
Myotis_bombinus
Peromyscus_hooperi
Uromys_neobritanicus
Dasyurus_spartacus
Myonycteris_brachycephala
Peromyscus_ochraventer
Rattus_simalurensis
Madoqua_guentheri
Cerdocyon_thous
Eptesicus_fuscus
Hybomys_trivirgatus
Echiothrix_leucura
Ctenomys_porteousi
Aepeomys_lugens
Akodon_lanosus
Akodon_toba
Spalax_microphthalmus
Sciurus_griseus
Menetes_berdmorei
Balaenoptera_musculus
Procyon_pygmaeus
Mastomys_coucha
Thomasomys_rosalinda
Planigale_maculata
Crocidura_russula
Hipposideros_maggietaylorae
Oryzomys_kelloggi
Peromyscus_grandis
Phalanger_carmelitae
Rhinolophus_swinnyi
Tarsipes_rostratus
Microtus_leucurus
Akodon_sanborni
Chaetophractus_villosus
Notomys_mitchellii
Spermophilus_alashanicus
Vulpes_corsac
Otaria_byronia
Chalinolobus_dwyeri
Prionomys_batesi
Crocidura_obscurior
Myrmecophaga_tridactyla
Sciurus_variegatoides
Gerbillus_cosensi
Echinoprocta_rufescens
Crocidura_religiosa
Callosciurus_prevostii
Priodontes_maximus
Callicebus_brunneus
Sciurus_flammifer
Eulemur_rubriventer
Barbastella_leucomelas
Sicista_pseudonapaea
Macropus_agilis
Calomyscus_mystax
Epomops_franqueti
Scotophilus_nigrita
Tatera_leucogaster
Lemmus_amurensis
Glironia_venusta
Margaretamys_beccarii
Crocidura_desperata
Gerbillus_nigeriae
Rhinolophus_stheno
Callosciurus_orestes
Lophuromys_nudicaudus
Phoca_groenlandica
Chlamyphorus_truncatus
Marmosops_invictus
Oxymycterus_roberti
Kogia_breviceps
Dasypus_kappleri
Arvicanthis_somalicus
Kerivoula_atrox
Mops_niveiventer
Exilisciurus_concinnus
Hybomys_planifrons
Apodemus_argenteus
Microgale_talazaci
Scapanus_latimanus
Gerbillus_campestris
Nannospalax_leucodon
Myotis_annectans
Malacomys_cansdalei
Natalus_tumidifrons
Platalina_genovensium
Artibeus_hartii
Desmomys_harringtoni
Micropteropus_pusillus
Leptomys_ernstmayri
Desmana_moschata
Paracrocidura_graueri
Artibeus_aztecus
Callosciurus_nigrovittatus
Heteromys_anomalus
Megadontomys_cryophilus
Calomys_hummelincki
Rhinolophus_darlingi
Hydromys_hussoni
Antechinus_minimus
Pygathrix_brelichi
Petaurillus_kinlochii
Echymipera_clara
Hapalemur_griseus
Hylomyscus_stella
Ovis_ammon
Petromyscus_monticularis
Chalinolobus_egeria
Artibeus_glaucus
Graomys_edithae
Peromyscus_aztecus
Cercartetus_concinnus
Grammomys_aridulus
Melomys_cervinipes
Meriones_crassus
Bassariscus_sumichrasti
Thomasomys_ischyurus
Dactylopsila_palpator
Hystrix_brachyura
Bdeogale_nigripes
Lemniscomys_barbarus
Pipistrellus_circumdatus
Hipposideros_ridleyi
Hylomys_hainanensis
Murina_silvatica
Apodemus_draco
Hemigalus_derbyanus
Pappogeomys_zinseri
Ursus_maritimus
Suncus_varilla
Tadarida_brasiliensis
Eliurus_penicillatus
Akodon_olivaceus
Peromyscus_zarhynchus
Melomys_lanosus
Gerbillus_floweri
Geomys_pinetis
Delphinus_delphis
Peromyscus_sejugis
Tragelaphus_imberbis
Poecilogale_albinucha
Sminthopsis_hirtipes
Allactaga_severtzovi
Apodemus_flavicollis
Onychogalea_fraenata
Lagenorhynchus_australis
Crocidura_monax
Monodelphis_sorex
Chaetodipus_goldmani
Salpingotus_michaelis
Hipposideros_larvatus
Sigmodon_leucotis
Rhipidomys_leucodactylus
Ratufa_indica
Kerivoula_hardwickei
Gerbillus_agag
Pteropus_chrysoproctus
Anathana_ellioti
Chiropodomys_karlkoopmani
Dasymys_foxi
Papio_hamadryas
Alcelaphus_buselaphus
Ovis_aries
Paracoelops_megalotis
Sorex_vagrans
Peromyscus_simulus
Eothenomys_olitor
Amblonyx_cinereus
Mops_petersoni
Leontopithecus_chrysopygus
Oecomys_roberti
Kerivoula_argentata
Platyrrhinus_dorsalis
Rattus_hainaldi
Neacomys_pictus
Millardia_kathleenae
Neacomys_spinosus
Procolobus_preussi
Mazama_nana
Deomys_ferrugineus
Crocidura_allex
Antilocapra_americana
Neotomodon_alstoni
Mus_famulus
Micropteropus_intermedius
Stenomys_richardsoni
Plecotus_mexicanus
Lophuromys_cinereus
Sorex_daphaenodon
Artibeus_inopinatus
Panthera_pardus
Pseudomys_pilligaensis
Crocidura_flavescens
Lagenorhynchus_obliquidens
Lasionycteris_noctivagans
Glaucomys_sabrinus
Oryzomys_polius
Lepus_sinensis
Neotoma_stephensi
Apodemus_semotus
Myotis_auriculus
Tarsius_syrichta
Maxomys_rajah
Thomasomys_monochromos
Mesembriomys_macrurus
Callimico_goeldii
Tamias_quadrivittatus
Stenoderma_rufum
Dipodomys_insularis
Alouatta_seniculus
Podogymnura_aureospinula
Oligoryzomys_destructor
Macropus_robustus
Ateles_marginatus
Acomys_russatus
Cryptomys_ochraceocinereus
Erythrocebus_patas
Sturnira_aratathomasi
Myomys_albipes
Leptomys_elegans
Sundasciurus_lowii
Suncus_fellowesgordoni
Hipposideros_halophyllus
Muntiacus_reevesi
Hipposideros_macrobullatus
Miniopterus_robustior
Syntheosciurus_brochus
Scotophilus_leucogaster
Crocidura_silacea
Irenomys_tarsalis
Perognathus_amplus
Uropsilus_investigator
Equus_kiang
Natalus_lepidus
Nyctalus_azoreum
Alouatta_sara
Chironectes_minimus
Bubalus_bubalis
Lagorchestes_hirsutus
Myotis_seabrai
Cercopithecus_nictitans
Thomasomys_eleusis
Lepus_othus
Cervus_nippon
Ctenodactylus_gundi
Pipistrellus_tenuis
Gerbillus_simoni
Spermophilus_atricapillus
Cricetomys_emini
Crocidura_andamanensis
Chiruromys_lamia
Eptesicus_furinalis
Promops_centralis
Allocebus_trichotis
Acinonyx_jubatus
Artibeus_fimbriatus
Chiruromys_forbesi
Phocoena_sinus
Gerbillus_grobbeni
Millardia_gleadowi
Dobsonia_emersa
Sylvilagus_aquaticus
Crocidura_beccarii
Ochotona_nubrica
Eliurus_minor
Myotis_emarginatus
Globicephala_macrorhynchus
Phalanger_ornatus
Lemniscomys_striatus
Pteropus_giganteus
Cricetomys_gambianus
Soriculus_salenskii
Phyllotis_andium
Atelerix_sclateri
Tachyoryctes_rex
Myotis_hosonoi
Pipistrellus_crassulus
Pelomys_campanae
Microtus_cabrerae
Podomys_floridanus
Lepus_granatensis
Akodon_bogotensis
Hylomyscus_aeta
Lenomys_meyeri
Echimys_lamarum
Maxomys_moi
Marmosa_tyleriana
Suncus_montanus
Bunomys_andrewsi
Profelis_aurata
Gerbillus_muriculus
Phyllonycteris_aphylla
Sphaeronycteris_toxophyllum
Graphiurus_parvus
Exilisciurus_exilis
Mesoplodon_bidens
Carpomys_melanurus
Tupaia_montana
Eumops_glaucinus
Xerus_inauris
Akodon_neocenus
Neusticomys_peruviensis
Cercopithecus_mitis
Kerivoula_myrella
Sminthopsis_aitkeni
Ariteus_flavescens
Nycticeius_greyii
Tarsius_dianae
Ovis_canadensis
Lepus_americanus
Ptenochirus_jagori
Graphiurus_microtis
Ectophylla_alba
Proechimys_setosus
Maxomys_surifer
Musonycteris_harrisoni
Sekeetamys_calurus
Pronolagus_rupestris
Euchoreutes_naso
Thallomys_nigricauda
Macropus_giganteus
Callosciurus_baluensis
Paraxerus_boehmi
Eptesicus_diminutus
Platyrrhinus_vittatus
Sturnira_magna
Holochilus_sciureus
Crocidura_ansellorum
Gerbillus_henleyi
Liomys_irroratus
Callicebus_dubius
Acrobates_pygmaeus
Rhinolophus_affinis
Madoqua_kirkii
Crateromys_paulus
Aethomys_thomasi
Lamottemys_okuensis
Suncus_infinitesimus
Phylloderma_stenops
Gerbillus_cheesmani
Callosciurus_albescens
Proteles_cristatus
Oryzomys_macconnelli
Petinomys_sagitta
Praomys_jacksoni
Myosorex_eisentrauti
Allactaga_euphratica
Hapalomys_longicaudatus
Cebus_apella
Pronolagus_randensis
Micronycteris_hirsuta
Hippotragus_equinus
Procyon_lotor
Cervus_elaphus
Lenoxus_apicalis
Urotrichus_talpoides
Tayassu_pecari
Oryzomys_galapagoensis
Neofiber_alleni
Gazella_thomsonii
Tadarida_australis
Lepus_fagani
Tapirus_terrestris
Rattus_everetti
Leontopithecus_chrysomelas
Miniopterus_pusillus
Sorex_ornatus
Lepus_oiostolus
Liomys_spectabilis
Dasypus_sabanicola
Glossophaga_soricina
Grammomys_ibeanus
Herpestes_semitorquatus
Trachops_cirrhosus
Pipistrellus_savii
Suncus_madagascariensis
Sminthopsis_leucopus
Crocidura_leucodon
Cervus_eldii
Chlorocebus_aethiops
Marmosa_mexicana
Hipposideros_diadema
Thomomys_talpoides
Thomomys_umbrinus
Myosorex_rumpii
Proechimys_mincae
Kunsia_tomentosus
Scotophilus_kuhlii
Myotis_insularum
Mayermys_ellermani
Soriculus_macrurus
Thalpomys_lasiotis
Pteropus_seychellensis
Dasyprocta_coibae
Chrysochloris_visagiei
Maxomys_baeodon
Niviventer_coxingi
Marmosops_handleyi
Lonchophylla_handleyi
Artibeus_planirostris
Surdisorex_norae
Sciurus_lis
Zygodontomys_brunneus
Lagothrix_lagotricha
Martes_zibellina
Canis_aureus
Tasmacetus_shepherdi
Crocidura_caliginea
Tragelaphus_buxtoni
Nycticebus_coucang
Zaedyus_pichiy
Crocidura_maquassiensis
Ctenomys_emilianus
Pipistrellus_ceylonicus
Hipposideros_nequam
Lagidium_viscacia
Myomimus_setzeri
Kerivoula_eriophora
Notomys_cervinus
Tamias_amoenus
Megaloglossus_woermanni
Peromyscus_mayensis
Berardius_bairdii
Chalinolobus_tuberculatus
Tamiops_macclellandi
Habromys_lepturus
Rattus_baluensis
Latidens_salimalii
Mustela_nivalis
Reithrodon_auritus
Niviventer_andersoni
Colobus_polykomos
Phascogale_tapoatafa
Mus_musculus
Peromyscus_leucopus
Nannosciurus_melanotis
Neotoma_phenax
Dobsonia_inermis
Chalinolobus_nigrogriseus
Baiomys_musculus
Kerivoula_papillosa
Dama_dama
Cryptotis_squamipes
Olallamys_albicauda
Hipposideros_muscinus
Nyctophilus_heran
Lemniscomys_hoogstraali
Pelomys_fallax
Peromyscus_sitkensis
Phoca_caspica
Phoca_hispida
Capra_sibirica
Myosorex_geata
Martes_gwatkinsii
Miniopterus_fuscus
Osbornictis_piscivora
Eptesicus_nilssoni
Pseudois_schaeferi
Wyulda_squamicaudata
Anoura_geoffroyi
Gracilinanus_aceramarcae
Ichthyomys_pittieri
Zyzomys_argurus
Dasymys_montanus
Pipistrellus_nanus
Proechimys_semispinosus
Chaerephon_major
Thamnomys_kempi
Dicrostonyx_torquatus
Allocricetulus_eversmanni
Crocidura_neglecta
Anomalurus_pelii
Pteropus_griseus
Crocidura_theresae
Otomys_laminatus
Pongo_pygmaeus
Peroryctes_raffrayana
Gracilinanus_agilis
Peromyscus_gratus
Arctocebus_calabarensis
Hipposideros_camerunensis
Tadarida_fulminans
Rattus_mollicomulus
Thallomys_paedulcus
Rhinolophus_thomasi
Lagostomus_maximus
Hipposideros_wollastoni
Myotis_atacamensis
Aotus_infulatus
Lepus_castroviejoi
Sturnira_nana
Crocidura_manengubae
Maxomys_pagensis
Pseudalopex_sechurae
Marmosa_andersoni
Habromys_simulatus
Xerus_erythropus
Funisciurus_leucogenys
Chalinolobus_beatrix
Dasykaluta_rosamondae
Rattus_nitidus
Myotis_volans
Dipodomys_gravipes
Hipposideros_semoni
Sorex_arizonae
Prionodon_linsang
Echimys_dasythrix
Thyroptera_discifera
Peromyscus_truei
Myosorex_varius
Solomys_sapientis
Pteropus_voeltzkowi
Oryzomys_capito
Leontopithecus_caissara
Pipistrellus_javanicus
Mesomys_hispidus
Naemorhedus_goral
Myotis_welwitschii
Crocidura_maxi
Galemys_pyrenaicus
Heliosciurus_ruwenzorii
Alouatta_belzebul
Murina_cyclotis
Myotis_lesueuri
Lepus_insularis
Thomasomys_incanus
Chrotomys_gonzalesi
Pseudomys_nanus
Petrogale_xanthopus
Synaptomys_borealis
Graomys_domorum
Microsciurus_santanderensis
Myomys_fumatus
Dremomys_rufigenis
Jaculus_turcmenicus
Tachyoryctes_macrocephalus
Tatera_phillipsi
Pardofelis_marmorata
Heliosciurus_mutabilis
Pteropus_faunulus
Rhinolophus_malayanus
Petaurista_alborufus
Sundasciurus_hippurus
Kerivoula_picta
Elephantulus_myurus
Marmosa_canescens
Sorex_monticolus
Redunca_fulvorufula
Paraxerus_ochraceus
Proechimys_goeldii
Soriculus_lamula
Chaetodipus_arenarius
Peromyscus_perfulvus
Antidorcas_marsupialis
Ctenomys_fulvus
Crocidura_attenuata
Gerbillus_amoenus
Monodelphis_scalops
Dasyprocta_fuliginosa
Marmosa_xerophila
Hylomyscus_parvus
Cricetulus_longicaudatus
Ellobius_fuscocapillus
Mops_trevori
Rattus_sikkimensis
Tamias_merriami
Gerbillus_watersi
Pogonomys_macrourus
Tupaia_splendidula
Lynx_lynx
Pelea_capreolus
Maxomys_musschenbroekii
Ptenochirus_minor
Crateromys_schadenbergi
Myotis_martiniquensis
Spermophilus_relictus
Tragelaphus_spekii
Onychomys_leucogaster
Megasorex_gigas
Orthogeomys_dariensis
Pseudochirops_archeri
Murina_tenebrosa
Lepus_arcticus
Petrogale_inornata
Punomys_lemminus
Parascaptor_leucura
Pseudomys_chapmani
Ctenomys_pearsoni
Aconaemys_sagei
Diphylla_ecaudata
Mus_oubanguii
Rhipidomys_scandens
Crunomys_celebensis
Ratufa_affinis
Crocidura_poensis
Saccostomus_mearnsi
Chiromyscus_chiropus
Perognathus_flavus
Desmodillus_auricularis
Sciurus_vulgaris
Akodon_mimus
Heliosciurus_undulatus
Monodelphis_iheringi
Tamias_townsendii
Rattus_mindorensis
Sciurus_niger
Neotoma_angustapalata
Bassaricyon_lasius
Rattus_korinchi
Myomys_ruppi
Hipposideros_lankadiva
Sus_verrucosus
Manis_temminckii
Taeromys_punicans
Didelphis_marsupialis
Coelops_hirsutus
Oecomys_rex
Miniopterus_schreibersi
Praomys_misonnei
Oecomys_concolor
Neurotrichus_gibbsii
Oryzomys_oniscus
Myotis_brandti
Callicebus_caligatus
Myopterus_whitleyi
Cynomys_mexicanus
Lagenorhynchus_acutus
Euderma_maculatum
Peromyscus_difficilis
Rhinolophus_clivosus
Anoura_latidens
Anoura_caudifera
Antrozous_dubiaquercus
Mazama_chunyi
Eptesicus_serotinus
Mops_thersites
Tatera_boehmi
Pygeretmus_pumilio
Pogonomelomys_mayeri
Microgale_cowani
Tamias_siskiyou
Lepus_corsicanus
Calomyscus_tsolovi
Chaetodipus_californicus
Mormopterus_norfolkensis
Talpa_altaica
Capra_walie
Salpingotus_heptneri
Chionomys_nivalis
Trichosurus_caninus
Crocidura_sibirica
Grammomys_minnae
Galea_flavidens
Taphozous_theobaldi
Myotis_nesopolus
Scotophilus_borbonicus
Prosciurillus_murinus
Mephitis_mephitis
Apodemus_wardi
Cynomys_parvidens
Genetta_thierryi
Mormopterus_doriae
Crocidura_mindorus
Soriculus_nigrescens
Pteropus_tuberculatus
Rhipidomys_ochrogaster
Delanymys_brooksi
Heterohyrax_antineae
Calomys_sorellus
Rhinolophus_cognatus
Taeromys_callitrichus
Euroscaptor_micrura
Phyllotis_amicus
Myotis_pequinius
Propithecus_tattersalli
Dasyurus_geoffroii
Tateomys_macrocercus
Prosciurillus_abstrusus
Microtus_bavaricus
Macropus_bernardus
Sciurus_gilvigularis
Acerodon_mackloti
Saccolaimus_saccolaimus
Cervus_mariannus
Aotus_trivirgatus
Graphiurus_platyops
Dacnomys_millardi
Lepilemur_mustelinus
Pteropus_alecto
Rhinosciurus_laticaudatus
Dipodomys_compactus
Crocidura_pitmani
Spermophilus_perotensis
Oxymycterus_angularis
Indri_indri
Octodon_bridgesi
Procapra_gutturosa
Spermophilus_mexicanus
Scotonycteris_ophiodon
